poi_origem,poi_destino,tdeslocamento_s,tdeslocamento_min
41,201,191488.48,3191.47
41,202,153920.11,2565.34
41,203,39374.71,656.25
41,204,205646.31,3427.44
41,205,64253.14,1070.89
41,206,87076.66,1451.28
41,207,38220.26,637
41,208,179913.35,2998.56
41,209,297139.35,4952.32
41,210,57124.1,952.07
41,211,155364.3,2589.4
41,212,58137.8,968.96
41,213,246942.61,4115.71
41,214,78600.37,1310.01
42,43,197299.27,3288.32
42,44,127271.71,2121.2
42,45,5290.86,88.18
42,46,126165.53,2102.76
42,47,1119.12,18.65
42,48,250421.49,4173.69
42,49,3161.52,52.69
42,50,128905.69,2148.43
42,51,126258.99,2104.32
42,52,85353.1,1422.55
42,53,1872.42,31.21
42,54,258482.51,4308.04
42,55,153412.83,2556.88
42,56,215403.95,3590.07
42,57,216399.04,3606.65
42,58,249380.57,4156.34
42,59,207899.74,3465
42,60,319589.62,5326.49
42,61,306426.5,5107.11
42,62,81735.24,1362.25
42,63,91960.4,1532.67
42,64,62173.38,1036.22
42,65,49259.28,820.99
42,66,37680.83,628.01
42,67,59982.45,999.71
42,68,91574.87,1526.25
42,69,140482.28,2341.37
42,70,165236.65,2753.94
42,71,258106.23,4301.77
42,72,131587.62,2193.13
42,73,124349.71,2072.5
42,74,254018.82,4233.65
42,75,82237.63,1370.63
42,76,197445.07,3290.75
42,77,21088.02,351.47
42,78,21345.21,355.75
42,79,41016.56,683.61
42,80,54559.45,909.32
42,81,193955.53,3232.59
42,82,72631.08,1210.52
42,83,71700,1195
42,84,141819.05,2363.65
42,85,183087.04,3051.45
42,86,303865.94,5064.43
42,87,73567.19,1226.12
42,88,247229.19,4120.49
42,89,39065.99,651.1
42,90,159817.59,2663.63
42,91,45968.87,766.15
42,92,96711.02,1611.85
42,93,261855.74,4364.26
42,94,88426.37,1473.77
42,95,159460.5,2657.67
42,96,260845.98,4347.43
42,97,244120.14,4068.67
42,98,249800.9,4163.35
42,99,81888.09,1364.8
42,100,362855.99,6047.6
42,101,177780.71,2963.01
42,102,42161.86,702.7
42,103,20490.64,341.51
42,104,244677.89,4077.96
42,105,360811.52,6013.53
42,106,142620.48,2377.01
42,107,239370.26,3989.5
42,108,239831.5,3997.19
42,109,240135.41,4002.26
42,110,97247.66,1620.79
42,111,303235.35,5053.92
42,112,298311.91,4971.87
42,113,214735.83,3578.93
42,114,192900.03,3215
42,115,41689.91,694.83
42,116,67325.23,1122.09
42,117,66558.33,1109.31
42,118,70333.43,1172.22
42,119,93882.74,1564.71
42,120,94516.18,1575.27
42,121,90843.78,1514.06
42,122,93610.08,1560.17
42,123,100087.51,1668.13
42,124,101840.57,1697.34
42,125,106473.08,1774.55
42,126,104965.2,1749.42
42,127,91346.5,1522.44
42,128,100805.24,1680.09
42,129,91131.75,1518.86
42,130,39955.4,665.92
42,131,110375.42,1839.59
42,132,100385.98,1673.1
42,133,244608.86,4076.81
42,134,260385.82,4339.76
42,135,116979.98,1949.67
42,136,138448.48,2307.47
42,137,127655.97,2127.6
42,138,178265.83,2971.1
42,139,76584.17,1276.4
42,140,98235.25,1637.25
42,141,97798.47,1629.97
42,142,61896.55,1031.61
42,143,247015.53,4116.93
42,144,43423.28,723.72
42,145,71417.35,1190.29
42,146,210243.4,3504.06
42,147,70048.22,1167.47
42,148,241644.06,4027.4
42,149,131548.43,2192.47
42,150,187965.93,3132.77
42,151,121006.04,2016.77
42,152,210798.2,3513.3
42,153,137226.96,2287.12
42,154,66007.35,1100.12
42,155,26722.32,445.37
42,156,105551.22,1759.19
42,157,144261.25,2404.35
42,158,144973.74,2416.23
42,159,133122.9,2218.72
42,160,233317.84,3888.63
42,161,224442.15,3740.7
42,162,221768.69,3696.14
42,163,226793.59,3779.89
42,164,222660.32,3711.01
42,165,200298.46,3338.31
42,166,190785.38,3179.76
42,167,213526.15,3558.77
42,168,185515.66,3091.93
42,169,197590.2,3293.17
42,170,338230.05,5637.17
42,171,138444.89,2307.41
42,172,70300.89,1171.68
42,173,76541.81,1275.7
42,174,47751.34,795.86
42,175,78806.74,1313.45
42,176,360494.55,6008.24
42,177,59099.83,985
42,178,159177.37,2652.96
42,179,160172.95,2669.55
42,180,165043.54,2750.73
42,181,129540.02,2159
42,182,94110.56,1568.51
42,183,100482.05,1674.7
42,184,92382.01,1539.7
42,185,153695.57,2561.59
42,186,254630.08,4243.83
42,187,159811.19,2663.52
42,188,187026.51,3117.11
42,189,167444.38,2790.74
42,190,165326.2,2755.44
42,191,157138.51,2618.98
42,192,66533.72,1108.9
42,193,72146.45,1202.44
42,194,96367.83,1606.13
42,195,99849.51,1664.16
42,196,100987.78,1683.13
42,197,98079.14,1634.65
42,198,101527.29,1692.12
42,199,101034.3,1683.91
42,200,111537.46,1858.96
42,201,188722.62,3145.38
42,202,156666.49,2611.11
42,203,36742.17,612.37
42,204,206642.97,3444.05
42,205,66061.26,1101.02
42,206,84638.79,1410.65
42,207,35635.18,593.92
42,208,180972.7,3016.21
42,209,299400.47,4990.01
42,210,55208.06,920.13
42,211,155596.02,2593.27
42,212,60436.29,1007.27
42,213,247301.18,4121.69
42,214,76197,1269.95
43,44,267696.45,4461.61
43,45,202491.37,3374.86
43,46,264895.03,4414.92
43,47,197398.92,3289.98
43,48,67113.41,1118.56
43,49,194856.11,3247.6
43,50,267197.75,4453.3
43,51,268615.83,4476.93
43,52,146926.32,2448.77
43,53,197474.3,3291.24
43,54,76400.78,1273.35
43,55,43930.45,732.17
43,56,30502.05,508.37
43,57,39239.54,653.99
43,58,414558.87,6909.31
43,59,333553.64,5559.23
43,60,258832.09,4313.87
43,61,262064.01,4367.73
43,62,206993.17,3449.89
43,63,205293.2,3421.55
43,64,199890.06,3331.5
43,65,244834.7,4080.58
43,66,230240.68,3837.34
43,67,208570.22,3476.17
43,68,206711.42,3445.19
43,69,337758.3,5629.31
43,70,314250.75,5237.51
43,71,84300.84,1405.01
43,72,269257.7,4487.63
43,73,248869.92,4147.83
43,74,83952.23,1399.2
43,75,253322.57,4222.04
43,76,251525.41,4192.09
43,77,217821.55,3630.36
43,78,183595.98,3059.93
43,79,214585.59,3576.43
43,80,251023.86,4183.73
43,81,251975.32,4199.59
43,82,232892.71,3881.55
43,83,232363.28,3872.72
43,84,335247.66,5587.46
43,85,194987.42,3249.79
43,86,222527.01,3708.78
43,87,147231.77,2453.86
43,88,245774.72,4096.25
43,89,179931.9,2998.86
43,90,171989.4,2866.49
43,91,184520.16,3075.34
43,92,190492.78,3174.88
43,93,191992.85,3199.88
43,94,218909.13,3648.49
43,95,301906.14,5031.77
43,96,206986.13,3449.77
43,97,203233.47,3387.22
43,98,200053.7,3334.23
43,99,173048.26,2884.14
43,100,273496,4558.27
43,101,349482.52,5824.71
43,102,226223.31,3770.39
43,103,186793.03,3113.22
43,104,416488.03,6941.47
43,105,275187.2,4586.45
43,106,331991.84,5533.2
43,107,225493.87,3758.23
43,108,208026.78,3467.11
43,109,212869.42,3547.82
43,110,138361.44,2306.02
43,111,116649.1,1944.15
43,112,111529.23,1858.82
43,113,32552.21,542.54
43,114,255598.97,4259.98
43,115,224893.09,3748.22
43,116,135586.47,2259.77
43,117,201588.84,3359.81
43,118,130151.62,2169.19
43,119,284067.94,4734.47
43,120,285306.15,4755.1
43,121,280676.76,4677.95
43,122,281068.13,4684.47
43,123,286070.88,4767.85
43,124,287691.68,4794.86
43,125,292338.71,4872.31
43,126,291223.96,4853.73
43,127,277080.31,4618.01
43,128,292081.25,4868.02
43,129,274052.42,4567.54
43,130,232955.24,3882.59
43,131,87235.42,1453.92
43,132,267160.18,4452.67
43,133,49159.88,819.33
43,134,430983.55,7183.06
43,135,303566.93,5059.45
43,136,269060.92,4484.35
43,137,69655.76,1160.93
43,138,249396.82,4156.61
43,139,151996.9,2533.28
43,140,291547.03,4859.12
43,141,290916.5,4848.61
43,142,205170.63,3419.51
43,143,194161.05,3236.02
43,144,159203.58,2653.39
43,145,260187.35,4336.46
43,146,394956.52,6582.61
43,147,266050.6,4434.18
43,148,193348.86,3222.48
43,149,268359.71,4472.66
43,150,247049.14,4117.49
43,151,222409.62,3706.83
43,152,265612.19,4426.87
43,153,215592.06,3593.2
43,154,226364.57,3772.74
43,155,200741.79,3345.7
43,156,115476.52,1924.61
43,157,341450.07,5690.83
43,158,342129.12,5702.15
43,159,297740.74,4962.35
43,160,408539.95,6809
43,161,258011.4,4300.19
43,162,256748.28,4279.14
43,163,264109.9,4401.83
43,164,268766.87,4479.45
43,165,293530.06,4892.17
43,166,297886.3,4964.77
43,167,256632.91,4277.22
43,168,257117.34,4285.29
43,169,269961.53,4499.36
43,170,264742.23,4412.37
43,171,262227.01,4370.45
43,172,218029.09,3633.82
43,173,212957.08,3549.28
43,174,189193.57,3153.23
43,175,227993.13,3799.89
43,176,257973.87,4299.56
43,177,187104.5,3118.41
43,178,152502.99,2541.72
43,179,75163.71,1252.73
43,180,359868.34,5997.81
43,181,326645.93,5444.1
43,182,290754.59,4845.91
43,183,297319.11,4955.32
43,184,283761.95,4729.37
43,185,350471.21,5841.19
43,186,408362.88,6806.05
43,187,66033.05,1100.55
43,188,352684.78,5878.08
43,189,328679.01,5477.98
43,190,328400.13,5473.34
43,191,319554.74,5325.91
43,192,158378.1,2639.63
43,193,161669.2,2694.49
43,194,187497.93,3124.97
43,195,200649.14,3344.15
43,196,218744.49,3645.74
43,197,225885,3764.75
43,198,250652.87,4177.55
43,199,258865.94,4314.43
43,200,278622.21,4643.7
43,201,354539.4,5908.99
43,202,202820.99,3380.35
43,203,228181.28,3803.02
43,204,359353.82,5989.23
43,205,132148.89,2202.48
43,206,218659.79,3644.33
43,207,228053.23,3800.89
43,208,38703.46,645.06
43,209,133911.48,2231.86
43,210,190782.1,3179.7
43,211,333479.61,5557.99
43,212,143315.54,2388.59
43,213,416977.23,6949.62
43,214,268275.65,4471.26
44,45,126644.67,2110.74
44,46,3073.59,51.23
44,47,128293.53,2138.23
44,48,297458.68,4957.64
44,49,129972.98,2166.22
44,50,2892.04,48.2
44,51,2589.27,43.15
44,52,206662.18,3444.37
44,53,128980.31,2149.67
44,54,302832.92,5047.22
44,55,228416.62,3806.94
44,56,272706.43,4545.11
44,57,268916,4481.93
44,58,324081.02,5401.35
44,59,316156.38,5269.27
44,60,442984.93,7383.08
44,61,431452.4,7190.87
44,62,62389.33,1039.82
44,63,62420.89,1040.35
44,64,76308.52,1271.81
44,65,105919.18,1765.32
44,66,100907.68,1681.79
44,67,184371.89,3072.86
44,68,61035.92,1017.27
44,69,152836.2,2547.27
44,70,266484.99,4441.42
44,71,345892.53,5764.88
44,72,245147.06,4085.78
44,73,244110.31,4068.51
44,74,343391.37,5723.19
44,75,52809.4,880.16
44,76,323887.71,5398.13
44,77,127094.28,2118.24
44,78,118609.38,1976.82
44,79,86256.68,1437.61
44,80,110064.13,1834.4
44,81,320192.89,5336.55
44,82,188925.68,3148.76
44,83,188066.15,3134.44
44,84,187796.65,3129.94
44,85,309384.06,5156.4
44,86,423469.78,7057.83
44,87,123988.38,2066.47
44,88,374211.9,6236.87
44,89,165641.58,2760.69
44,90,284865.88,4747.76
44,91,97988.6,1633.14
44,92,77662.79,1294.38
44,93,381712.73,6361.88
44,94,212152.98,3535.88
44,95,35450.98,590.85
44,96,383275.15,6387.92
44,97,367624.75,6127.08
44,98,372336.51,6205.61
44,99,95020.35,1583.67
44,100,482730.75,8045.51
44,101,256491.48,4274.86
44,102,88753.98,1479.23
44,103,115993.2,1933.22
44,104,312230.42,5203.84
44,105,481330.46,8022.17
44,106,200683.41,3344.72
44,107,365503.5,6091.73
44,108,364274.59,6071.24
44,109,365088.48,6084.81
44,110,216800.29,3613.34
44,111,344355.56,5739.26
44,112,340308.38,5671.81
44,113,270683.56,4511.39
44,114,318743.73,5312.4
44,115,88508.25,1475.14
44,116,143920.76,2398.68
44,117,192657.44,3210.96
44,118,150960.58,2516.01
44,119,168290.81,2804.85
44,120,167163.47,2786.06
44,121,167474.19,2791.24
44,122,173922.81,2898.71
44,123,180402.36,3006.71
44,124,181686.63,3028.11
44,125,184475.79,3074.6
44,126,182833.04,3047.22
44,127,175755.07,2929.25
44,128,169344.75,2822.41
44,129,180062.41,3001.04
44,130,100848.61,1680.81
44,131,197342.51,3289.04
44,132,40149.68,669.16
44,133,304830.03,5080.5
44,134,327440.33,5457.34
44,135,189710.98,3161.85
44,136,253860.15,4231
44,137,208441.52,3474.03
44,138,303834.24,5063.9
44,139,198714.91,3311.92
44,140,161842.09,2697.37
44,141,162260.68,2704.34
44,142,187193.57,3119.89
44,143,368949.1,6149.15
44,144,160811.76,2680.2
44,145,159958.04,2665.97
44,146,262847.25,4380.79
44,147,107878.6,1797.98
44,148,363993.94,6066.57
44,149,245500.67,4091.68
44,150,314311.59,5238.53
44,151,246349.8,4105.83
44,152,336772.83,5612.88
44,153,263977.08,4399.62
44,154,184313.27,3071.89
44,155,152259.76,2537.66
44,156,217023.61,3617.06
44,157,163458.96,2724.32
44,158,164709.67,2745.16
44,159,41823.48,697.06
44,160,297914.82,4965.25
44,161,351479.6,5857.99
44,162,348787,5813.12
44,163,353631.6,5893.86
44,164,349030.12,5817.17
44,165,320550.84,5342.51
44,166,308010.63,5133.51
44,167,340295.97,5671.6
44,168,310678.12,5177.97
44,169,322040.93,5367.35
44,170,460242.91,7670.72
44,171,256385.14,4273.09
44,172,192638.96,3210.65
44,173,200823.93,3347.07
44,174,174989.22,2916.49
44,175,198574.52,3309.58
44,176,477571.4,7959.52
44,177,186368.58,3106.14
44,178,281469.44,4691.16
44,179,261309.71,4355.16
44,180,144066.87,2401.11
44,181,141281.75,2354.7
44,182,118382.75,1973.05
44,183,122848.17,2047.47
44,184,164520.25,2742
44,185,176284.31,2938.07
44,186,339604.26,5660.07
44,187,257147.01,4285.78
44,188,87544.81,1459.08
44,189,63128.01,1052.13
44,190,63891.32,1064.86
44,191,55731.55,928.86
44,192,114111.21,1901.85
44,193,108575.34,1809.59
44,194,80653.63,1344.23
44,195,67730.64,1128.84
44,196,49069.92,817.83
44,197,42029.71,700.5
44,198,25772.68,429.54
44,199,30059.09,500.98
44,200,39347.85,655.8
44,201,89358.64,1489.31
44,202,283897.32,4731.62
44,203,99519.43,1658.66
44,204,298622.3,4977.04
44,205,167920.36,2798.67
44,206,51772.31,862.87
44,207,101546.52,1692.44
44,208,236247.33,3937.46
44,209,393168.06,6552.8
44,210,87198.61,1453.31
44,211,231218.69,3853.64
44,212,173435.32,2890.59
44,213,317148.06,5285.8
44,214,91999.76,1533.33
45,46,125658.73,2094.31
45,47,5093.67,84.89
45,48,255712.01,4261.87
45,49,7703.31,128.39
45,50,128375.44,2139.59
45,51,125533.93,2092.23
45,52,88548.29,1475.8
45,53,5092.07,84.87
45,54,263773.24,4396.22
45,55,158616.6,2643.61
45,56,220679.53,3677.99
45,57,221687.57,3694.79
45,58,244950.23,4082.5
45,59,205143.76,3419.06
45,60,321839.33,5363.99
45,61,308345.49,5139.09
45,62,83361.58,1389.36
45,63,93862.03,1564.37
45,64,63995.62,1066.59
45,65,44667,744.45
45,66,33991.89,566.53
45,67,58963.14,982.72
45,68,93390.35,1556.51
45,69,135323.71,2255.4
45,70,161803.78,2696.73
45,71,262867.86,4381.13
45,72,129066.1,2151.1
45,73,122633.84,2043.9
45,74,258738.98,4312.32
45,75,80276.01,1337.93
45,76,197479.16,3291.32
45,77,15805.33,263.42
45,78,25795.28,429.92
45,79,40582.85,676.38
45,80,49715.22,828.59
45,81,193897.2,3231.62
45,82,69993.06,1166.55
45,83,69060.98,1151.02
45,84,136561.74,2276.03
45,85,184722.97,3078.72
45,86,306682.69,5111.38
45,87,78300.53,1305.01
45,88,248449.85,4140.83
45,89,41206.99,686.78
45,90,161903.85,2698.4
45,91,49117.1,818.62
45,92,99426.94,1657.12
45,93,264689.06,4411.48
45,94,87373.48,1456.22
45,95,158266.74,2637.78
45,96,263314.7,4388.58
45,97,246419.89,4107
45,98,252265.23,4204.42
45,99,85404,1423.4
45,100,365590.02,6093.17
45,101,173286.95,2888.12
45,102,39971.26,666.19
45,103,24500.89,408.35
45,104,240024.03,4000.4
45,105,363466.27,6057.77
45,106,137490.34,2291.51
45,107,241012.2,4016.87
45,108,241943.55,4032.39
45,109,242127,4035.45
45,110,100619.92,1677
45,111,308526.17,5142.1
45,112,303602.76,5060.05
45,113,220016.63,3666.94
45,114,192688.93,3211.48
45,115,39672.73,661.21
45,116,72567.74,1209.46
45,117,66280.08,1104.67
45,118,75618.74,1260.31
45,119,88807.52,1480.13
45,120,89408.67,1490.14
45,121,85796.32,1429.94
45,122,88684.41,1478.07
45,123,95216.32,1586.94
45,124,96969.01,1616.15
45,125,101581.76,1693.03
45,126,100058.98,1667.65
45,127,86533.23,1442.22
45,128,95661.21,1594.35
45,129,86493.7,1441.56
45,130,36100.66,601.68
45,131,115514.19,1925.24
45,132,98426.26,1640.44
45,133,249852.42,4164.21
45,134,255748.44,4262.47
45,135,112017.15,1866.95
45,136,136177.89,2269.63
45,137,132841.06,2214.02
45,138,177948.48,2965.81
45,139,79709.91,1328.5
45,140,93009.91,1550.17
45,141,92581,1543.02
45,142,61229.64,1020.49
45,143,249579.67,4159.66
45,144,47768.89,796.15
45,145,66527.8,1108.8
45,146,205198.88,3419.98
45,147,65253.49,1087.56
45,148,244149.25,4069.15
45,149,129071.51,2151.19
45,150,187951.47,3132.52
45,151,120539.86,2009
45,152,210645.48,3510.76
45,153,137401.58,2290.03
45,154,63609.02,1060.15
45,155,25881.18,431.35
45,156,109693.53,1828.23
45,157,139027.69,2317.13
45,158,139734.62,2328.91
45,159,130864.91,2181.08
45,160,228564.05,3809.4
45,161,224839.91,3747.33
45,162,222150.25,3702.5
45,163,227047.16,3784.12
45,164,222671.18,3711.19
45,165,198869.63,3314.49
45,166,188910.88,3148.51
45,167,213735.74,3562.26
45,168,185077.7,3084.63
45,169,196970.29,3282.84
45,170,340693.26,5678.22
45,171,136508.07,2275.13
45,172,68775.67,1146.26
45,173,75591.12,1259.85
45,174,48541.43,809.02
45,175,76811.59,1280.19
45,176,363537.8,6058.96
45,177,60001.77,1000.03
45,178,161850.14,2697.5
45,179,164663.68,2744.39
45,180,160251.5,2670.86
45,181,124443.59,2074.06
45,182,89139.16,1485.65
45,183,95463.74,1591.06
45,184,87250.4,1454.17
45,185,148424.94,2473.75
45,186,250596.42,4176.61
45,187,164465.48,2741.09
45,188,184283.43,3071.39
45,189,165093.63,2751.56
45,190,162878.77,2714.65
45,191,154796.36,2579.94
45,192,70949.13,1182.49
45,193,76299.87,1271.66
45,194,99220.96,1653.68
45,195,102107.4,1701.79
45,196,102314.1,1705.24
45,197,98914.71,1648.58
45,198,100871.99,1681.2
45,199,99759.16,1662.65
45,200,109372.44,1822.87
45,201,185960.87,3099.35
45,202,157666.42,2627.77
45,203,33346.13,555.77
45,204,202814.04,3380.23
45,205,71084.36,1184.74
45,206,85561.03,1426.02
45,207,32047.63,534.13
45,208,186263.3,3104.39
45,209,303911.37,5065.19
45,210,57728.97,962.15
45,211,150911.14,2515.19
45,212,64905.07,1081.75
45,213,242716.89,4045.28
45,214,72000.24,1200
46,47,127197.38,2119.96
46,48,294452.06,4907.53
46,49,128829.43,2147.16
46,50,2787.26,46.45
46,51,5229.38,87.16
46,52,205012.07,3416.87
46,53,127890.93,2131.52
46,54,299811.05,4996.85
46,55,225725.91,3762.1
46,56,269781.19,4496.35
46,57,265959.49,4432.66
46,58,325272.71,5421.21
46,59,316346.45,5272.44
46,60,441285.29,7354.75
46,61,429886.48,7164.77
46,62,59925.64,998.76
46,63,59657.8,994.3
46,64,74264.15,1237.74
46,65,105979.89,1766.33
46,66,100520.81,1675.35
46,67,183607.37,3060.12
46,68,58294.26,971.57
46,69,154731.87,2578.86
46,70,266835.94,4447.27
46,71,343236.63,5720.61
46,72,245022.49,4083.71
46,73,243708.39,4061.81
46,74,340761.12,5679.35
46,75,53050.68,884.18
46,76,323021.07,5383.68
46,77,126478.85,2107.98
46,78,117063.1,1951.05
46,79,85175.83,1419.6
46,80,110295.91,1838.27
46,81,319356.21,5322.6
46,82,188548.16,3142.47
46,83,187682.9,3128.05
46,84,189224.74,3153.75
46,85,307991.71,5133.2
46,86,421561.51,7026.03
46,87,121459.8,2024.33
46,88,372929.27,6215.49
46,89,164383.97,2739.73
46,90,283353.69,4722.56
46,91,96041.87,1600.7
46,92,74761.61,1246.03
46,93,379833.35,6330.56
46,94,211478.07,3524.63
46,95,37846.38,630.77
46,96,381531.7,6358.86
46,97,365956.42,6099.27
46,98,370603.84,6176.73
46,99,92323.88,1538.73
46,100,480817.02,8013.62
46,101,257445.47,4290.76
46,102,88140.5,1469.01
46,103,114496.07,1908.27
46,104,313572.48,5226.21
46,105,479449.47,7990.82
46,106,201916.07,3365.27
46,107,364073.58,6067.89
46,108,362676.94,6044.62
46,109,363533.61,6058.89
46,110,215058,3584.3
46,111,341308.55,5688.48
46,112,337265.23,5621.09
46,113,267749.84,4462.5
46,114,317958.32,5299.31
46,115,87844.2,1464.07
46,116,141592.98,2359.88
46,117,191771.63,3196.19
46,118,148640.97,2477.35
46,119,168945.96,2815.77
46,120,167851.43,2797.52
46,121,168069.86,2801.16
46,122,174478.27,2907.97
46,123,181001.71,3016.7
46,124,182305.62,3038.43
46,125,185156.91,3085.95
46,126,183507.28,3058.45
46,127,176222.82,2937.05
46,128,170146.4,2835.77
46,129,180444.93,3007.42
46,130,100544.96,1675.75
46,131,194898,3248.3
46,132,41257.28,687.62
46,133,301903.27,5031.72
46,134,328818.64,5480.31
46,135,190549.25,3175.82
46,136,253675.18,4227.92
46,137,205872.03,3431.2
46,138,303075.47,5051.26
46,139,197117.53,3285.29
46,140,162696.94,2711.62
46,141,163099.34,2718.32
46,142,186370.76,3106.18
46,143,367182.57,6119.71
46,144,159167.57,2652.79
46,145,160200.34,2670.01
46,146,264414.74,4406.91
46,147,108540.62,1809.01
46,148,362253.68,6037.56
46,149,245361.11,4089.35
46,150,313457.62,5224.29
46,151,245583.94,4093.07
46,152,335976.13,5599.6
46,153,263043.34,4384.06
46,154,183842.06,3064.03
46,155,151346.29,2522.44
46,156,215020.42,3583.67
46,157,165291.41,2754.86
46,158,166539.55,2775.66
46,159,44669.76,744.5
46,160,299298.42,4988.31
46,161,350492.84,5841.55
46,162,347805.68,5796.76
46,163,352696.27,5878.27
46,164,348180.15,5803
46,165,320202.06,5336.7
46,166,307812.01,5130.2
46,167,339373.53,5656.23
46,168,309964.74,5166.08
46,169,321399.42,5356.66
46,170,458449.96,7640.83
46,171,256090.58,4268.18
46,172,192009.61,3200.16
46,173,200095.08,3334.92
46,174,173908.85,2898.48
46,175,198083.94,3301.4
46,176,475535.36,7925.59
46,177,185263.12,3087.72
46,178,279774.81,4662.91
46,179,258978,4316.3
46,180,146529.99,2442.17
46,181,143095.12,2384.92
46,182,119623.48,1993.72
46,183,124206.75,2070.11
46,184,165198.58,2753.31
46,185,178127.54,2968.79
46,186,340554.85,5675.91
46,187,254746.41,4245.77
46,188,90588.15,1509.8
46,189,66176.38,1102.94
46,190,66957.91,1115.97
46,191,58804.99,980.08
46,192,111667.24,1861.12
46,193,106034.33,1767.24
46,194,77755.12,1295.92
46,195,64799.44,1079.99
46,196,46204.85,770.08
46,197,39384.32,656.41
46,198,24923.84,415.4
46,199,30426.87,507.11
46,200,41240.73,687.35
46,201,92400.08,1540
46,202,282719.48,4711.99
46,203,99060.72,1651.01
46,204,299314.15,4988.57
46,205,165868.99,2764.48
46,206,49493.72,824.9
46,207,101095.95,1684.93
46,208,233343.63,3889.06
46,209,390577.24,6509.62
46,210,85151.95,1419.2
46,211,232171.83,3869.53
46,212,171610.65,2860.18
46,213,318444.98,5307.42
46,214,92823.72,1547.06
47,48,250723.52,4178.73
47,49,2697.15,44.95
